160
80
80
8 15 0 14 19 0 17 6 -1 0 2 0 6 1 15 8 7 0 0 0 12 0 6 14 6 0 20 15 0 0 0 11 0 0 6 0 0 0 0 0 0 0 3 5 0 0 10 0 0 0 0 8 0 1 18 0 0 0 0 11 11 0 18 3 0 0 0 0 0 0 1 0 19 3 13 0 6 0 0 1 
9 0 19 14 10 19 0 10 0 2 0 0 0 0 0 0 20 0 19 9 0 11 4 18 11 8 4 3 9 0 0 0 7 0 6 0 10 0 0 12 11 0 1 7 0 0 10 7 -1 0 0 15 14 0 11 3 0 0 7 18 19 6 9 0 0 0 0 13 5 0 0 7 0 19 8 0 19 19 11 9 
0 0 9 4 1 0 0 3 3 0 11 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 11 0 0 0 19 0 0 0 0 18 0 0 -1 0 0 0 0 0 5 0 5 0 0 17 0 2 0 8 2 13 0 7 0 14 2 6 0 0 0 9 0 0 1 14 0 20 15 0 10 0 0 0 0 0 
0 15 0 0 16 12 13 19 0 11 -1 0 9 8 5 0 18 20 0 2 0 4 0 0 0 0 0 0 8 9 0 0 -1 0 0 0 0 5 0 12 0 0 0 5 0 0 0 0 0 0 0 15 0 0 0 6 16 0 20 0 0 10 0 0 1 15 0 0 10 4 0 0 15 0 0 6 8 13 3 0 
0 2 17 0 5 12 0 11 0 0 0 0 11 10 0 2 0 19 0 0 0 0 0 0 0 0 17 0 2 0 0 0 7 0 0 0 16 0 7 2 14 0 2 0 0 0 18 8 0 0 8 0 -1 0 7 4 0 7 0 -1 -1 17 0 0 0 0 0 7 6 17 1 0 0 0 0 3 0 14 0 13 
0 0 6 0 0 20 6 0 0 0 0 0 0 0 12 13 0 5 0 0 0 0 1 13 0 0 0 0 9 0 0 0 17 0 4 0 11 18 -1 0 2 6 3 12 5 8 0 0 0 10 0 0 13 0 0 0 14 0 2 0 5 0 0 0 3 0 0 6 0 17 15 0 5 2 13 0 3 4 0 0 
0 0 0 0 0 6 0 1 0 0 3 3 0 5 13 0 2 0 0 16 9 0 0 0 1 12 0 0 3 -1 0 0 17 18 0 0 17 2 0 0 20 0 20 9 18 0 0 0 12 -1 0 3 0 10 0 10 7 0 0 0 2 0 11 4 0 0 0 20 3 13 -1 0 17 2 0 2 6 0 18 20 
0 0 0 0 0 16 -1 0 0 0 0 0 0 0 13 17 9 17 0 13 0 7 0 0 18 0 0 0 2 9 0 0 0 0 19 4 0 5 0 2 6 7 0 13 0 0 5 1 9 0 0 5 1 19 0 0 0 5 0 0 0 0 0 20 12 0 0 1 0 19 2 14 0 0 9 6 15 0 7 4 
0 0 0 0 0 -1 0 0 -1 3 0 0 0 0 5 12 0 0 0 0 0 4 0 0 0 0 0 9 19 14 0 0 -1 20 14 0 18 0 0 0 5 0 0 0 0 18 0 9 0 20 0 2 3 0 1 0 0 0 0 0 13 9 18 17 0 0 0 0 0 15 0 16 0 4 0 17 0 0 15 0 
3 0 0 13 6 15 0 0 0 0 6 0 0 9 0 0 0 8 9 19 0 0 0 0 18 3 20 0 0 8 0 9 0 0 0 0 0 4 0 0 0 0 12 0 7 0 0 0 3 0 0 16 0 13 0 7 17 2 0 0 15 7 4 13 0 0 0 0 0 14 0 14 0 0 3 0 0 0 7 6 
0 0 19 -1 5 20 0 0 0 0 0 4 0 0 9 12 0 18 0 1 0 0 -1 1 1 0 0 0 0 20 0 0 0 9 5 0 18 18 9 1 0 0 0 9 0 5 17 0 19 19 0 4 9 9 18 0 6 12 19 0 6 0 -1 14 0 0 19 4 7 10 0 20 19 16 0 7 2 0 3 18 
0 0 0 0 0 13 0 0 0 0 4 0 0 0 0 0 12 -1 11 12 9 -1 17 3 10 0 4 1 9 0 11 4 0 0 0 0 0 10 20 12 15 9 0 0 19 0 10 0 0 0 0 0 0 0 0 0 0 7 0 4 0 0 0 17 3 0 9 4 7 0 0 2 0 19 6 0 6 9 3 17 
0 11 0 1 18 0 0 0 0 0 12 0 18 0 0 1 6 3 0 0 0 14 19 14 0 20 0 0 5 20 12 0 0 5 15 17 16 16 0 0 0 15 -1 0 0 0 4 0 0 14 0 0 0 7 0 0 19 15 0 10 2 0 5 0 0 10 8 0 0 1 0 0 0 4 0 0 0 17 19 0 
0 0 0 0 0 9 14 6 7 9 0 0 0 0 5 14 0 2 13 0 0 0 12 17 0 8 0 0 0 7 9 0 0 14 0 0 0 0 18 0 6 0 10 0 0 0 19 17 0 0 1 0 15 0 11 5 20 0 15 -1 0 0 0 11 0 0 0 9 0 0 6 16 0 2 0 10 0 16 0 0 
0 0 4 0 16 0 0 0 0 16 4 0 0 3 0 13 0 0 0 -1 0 0 13 19 6 0 0 9 0 0 20 0 0 0 0 10 0 0 3 8 0 0 1 -1 0 0 11 0 0 0 0 0 0 0 -1 0 0 1 0 0 0 0 0 0 0 0 2 0 13 0 0 5 9 0 11 4 6 2 0 0 
0 14 17 17 0 0 0 0 0 0 4 9 0 9 3 0 0 17 9 0 5 20 0 0 0 0 20 0 0 0 4 0 2 0 0 10 3 13 0 7 0 9 0 0 0 12 4 20 17 0 10 11 6 0 14 0 0 0 0 7 19 15 0 0 0 0 0 0 0 0 12 3 0 0 3 5 0 0 0 5 
0 6 2 0 0 0 0 0 -1 9 0 6 8 5 0 9 20 0 9 0 0 10 0 0 12 0 11 0 2 0 0 0 6 2 0 17 11 20 7 15 0 1 0 0 4 0 0 4 0 0 0 10 3 0 0 20 0 20 9 18 2 0 0 7 0 0 5 3 0 2 9 12 0 6 10 0 0 7 12 0 
0 0 0 0 0 0 0 0 15 -1 5 0 14 0 0 0 0 6 0 0 14 0 2 16 16 0 6 0 9 18 12 -1 12 0 0 0 -1 0 12 0 3 15 17 5 0 2 0 19 9 11 16 0 11 1 0 12 9 14 0 0 0 11 0 2 14 0 4 0 16 0 -1 18 12 0 8 9 12 0 0 0 
0 0 0 15 0 20 5 2 -1 0 13 0 0 14 0 8 0 0 0 14 0 0 0 0 0 8 0 0 0 5 0 17 0 0 0 0 5 1 8 15 6 0 11 0 11 0 1 0 9 0 19 18 0 0 20 0 14 7 12 9 18 3 1 0 15 0 3 0 0 0 0 8 0 0 1 10 3 8 0 0 
0 0 0 0 2 19 15 1 0 1 0 0 0 0 8 13 3 6 18 0 0 15 2 20 0 0 0 0 0 0 0 0 0 0 7 3 0 0 -1 0 9 0 19 0 0 19 5 4 4 0 0 0 0 0 17 0 0 0 0 0 13 0 5 0 0 1 0 14 6 0 18 3 12 8 0 0 0 0 20 -1 
13 0 0 0 7 0 0 1 0 0 0 3 18 0 15 10 12 0 4 16 20 0 9 0 16 0 9 0 18 12 10 11 4 18 9 15 0 0 -1 0 0 19 0 0 0 0 0 13 0 0 0 12 0 3 10 0 0 0 0 17 16 10 0 9 0 19 0 0 11 0 0 4 -1 0 0 16 0 0 0 5 
0 12 0 5 0 0 0 3 0 0 0 11 8 20 0 0 0 5 4 20 0 8 18 0 10 0 13 0 20 16 0 0 0 0 0 0 0 1 0 0 15 0 2 0 0 13 2 3 17 0 12 9 0 0 4 2 0 0 11 0 0 5 10 10 9 0 0 0 0 0 18 6 8 0 0 0 7 13 9 0 
0 0 19 8 9 14 0 0 0 0 0 15 8 18 8 0 14 0 0 0 6 0 0 0 0 0 9 20 10 5 1 0 17 0 0 0 0 0 0 7 16 1 0 6 0 0 0 18 16 16 0 0 0 12 3 16 20 18 0 0 0 9 0 0 17 16 0 0 0 0 0 4 9 0 20 18 0 0 10 0 
-1 0 16 0 17 0 5 14 1 0 8 0 0 18 16 0 0 0 18 4 0 2 0 18 7 6 1 14 0 0 14 13 0 0 5 12 12 0 2 0 0 6 5 0 14 0 0 7 0 5 0 19 0 17 12 19 7 0 0 2 6 3 13 12 13 0 0 0 0 0 17 17 0 3 4 0 0 6 0 0 
-1 6 0 0 15 0 -1 17 0 10 -1 17 0 6 16 12 0 0 0 0 17 10 9 0 20 0 0 17 0 0 0 7 6 2 11 0 0 20 0 0 0 0 12 0 20 0 0 20 0 0 13 11 19 18 0 10 20 0 3 0 8 0 8 0 0 0 0 0 0 13 0 20 0 17 0 19 0 0 2 17 
17 19 -1 0 4 0 0 5 18 0 0 4 0 0 0 3 12 0 15 20 13 0 17 4 2 0 17 0 0 0 6 18 12 10 8 0 0 0 13 8 11 6 3 0 0 2 10 17 7 8 0 5 0 13 0 0 0 9 0 0 1 9 0 10 6 0 7 0 0 0 0 0 0 0 0 4 5 0 0 3 
0 0 11 3 0 20 19 9 0 0 0 19 0 0 0 0 0 0 0 5 0 17 0 0 8 0 0 0 0 0 17 0 12 0 0 10 0 0 0 0 0 0 14 1 6 0 0 19 13 0 0 0 13 11 12 3 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 10 14 0 0 20 0 15 8 0 
9 0 0 20 0 0 0 0 2 0 3 0 11 0 0 12 0 14 0 0 4 20 0 13 0 19 18 18 5 15 17 9 0 11 0 5 0 16 0 11 0 10 15 4 13 12 0 0 0 0 0 0 9 1 0 0 15 0 0 6 10 0 17 19 0 0 6 5 0 -1 6 0 0 0 1 15 0 0 16 0 
14 15 1 2 3 0 0 0 5 15 19 1 2 0 0 5 0 7 0 0 13 2 9 0 0 18 18 0 15 0 0 2 -1 0 0 0 0 0 10 4 1 0 0 11 17 0 16 0 3 0 0 3 0 9 18 5 19 16 14 0 0 0 11 0 0 1 4 0 19 0 0 0 12 0 16 7 5 0 0 0 
0 0 17 6 0 0 10 0 9 13 0 17 0 7 -1 2 5 0 0 0 -1 0 13 17 0 0 -1 17 0 0 17 0 0 4 0 6 0 0 6 0 4 -1 9 0 0 0 9 -1 0 -1 0 2 0 0 4 10 1 0 0 4 0 0 0 0 11 0 2 0 1 1 0 0 15 10 17 2 0 15 16 6 
15 0 0 0 0 16 0 0 3 19 0 0 0 0 11 9 0 5 0 0 12 10 0 16 0 6 3 7 0 0 20 0 11 0 3 5 3 0 0 14 0 0 0 0 0 0 0 0 3 0 18 13 0 17 0 14 1 15 8 0 3 8 20 18 0 0 0 0 7 0 0 0 15 0 3 9 0 0 3 19 
0 19 4 0 0 0 13 -1 0 1 0 0 0 14 0 14 17 5 0 0 18 5 19 14 0 0 0 13 0 0 0 0 0 0 0 5 0 20 19 0 2 0 18 0 0 17 9 8 20 14 0 0 14 0 10 14 16 20 0 2 14 0 0 5 0 16 0 0 19 19 -1 0 0 0 0 0 0 20 0 0 
19 9 0 0 0 0 0 -1 0 1 1 0 19 8 0 0 0 15 0 0 0 6 0 9 0 18 0 0 14 5 17 0 2 0 2 0 14 18 12 17 0 15 0 19 0 0 0 16 0 0 0 11 17 9 19 0 0 0 0 0 0 0 0 3 2 0 18 0 0 6 0 15 3 0 0 0 12 6 0 0 
0 0 14 0 0 4 13 4 0 0 0 0 0 0 0 0 0 0 6 16 5 0 0 12 14 0 0 0 14 8 0 0 0 0 0 11 0 0 0 0 17 0 14 0 7 -1 0 0 0 0 0 0 12 0 0 10 0 0 0 0 19 17 0 0 0 0 0 0 1 15 0 11 0 7 0 0 12 10 14 0 
0 0 0 12 0 17 0 5 0 0 3 0 -1 20 1 10 14 1 10 0 0 0 0 0 0 7 2 0 8 0 0 0 16 0 0 0 6 0 1 0 0 0 0 16 17 0 10 0 19 0 0 3 7 0 0 0 0 0 3 7 12 19 0 0 0 0 3 5 0 0 18 2 16 2 0 19 13 13 16 9 
0 7 14 0 0 1 6 6 11 11 0 0 0 0 2 0 0 10 13 0 0 0 19 0 0 10 0 0 12 0 0 2 13 0 0 17 0 0 0 16 0 0 0 0 20 13 0 0 0 0 0 15 20 7 1 5 0 18 0 15 10 13 0 0 20 -1 3 17 16 5 15 0 0 0 5 3 0 0 0 0 
11 12 -1 12 0 0 7 0 0 0 0 14 4 0 0 -1 0 0 0 0 0 0 0 0 20 12 3 0 17 0 0 0 0 5 0 0 20 0 0 8 0 8 16 2 20 0 0 0 0 10 11 0 15 0 14 15 0 0 0 20 0 12 0 0 1 15 -1 3 0 18 5 0 11 -1 5 18 15 0 0 1 
9 0 0 0 11 2 0 0 14 0 0 9 0 0 0 0 10 12 0 12 0 8 13 20 0 0 0 -1 14 10 14 12 0 8 4 2 14 0 6 0 0 18 0 4 0 0 0 0 5 18 0 0 20 15 0 12 19 0 0 8 0 12 0 17 3 18 0 18 0 4 0 10 2 16 0 6 2 19 0 19 
0 1 0 0 5 15 6 0 0 11 0 12 20 0 0 0 0 0 19 0 0 0 4 0 0 4 0 0 0 14 13 5 0 0 0 19 12 0 0 0 12 0 12 7 0 9 17 0 14 0 10 9 0 0 -1 14 0 15 0 17 0 0 1 -1 0 0 0 5 0 8 0 15 -1 3 0 4 -1 0 12 0 
15 4 0 0 10 20 0 9 0 14 -1 0 -1 0 15 2 0 18 -1 0 19 0 0 0 4 12 0 0 19 12 0 0 0 -1 1 0 14 0 1 0 15 17 0 0 0 0 -1 18 17 17 12 17 16 9 13 0 13 0 0 5 -1 0 0 15 17 12 7 0 7 2 18 6 13 16 18 0 16 10 0 0 
14 0 19 0 15 18 0 10 0 0 6 17 4 18 10 0 0 0 18 10 0 0 9 0 0 0 0 0 0 11 0 0 0 11 0 16 0 0 0 0 11 0 15 0 10 2 0 0 0 16 10 -1 16 0 0 9 0 0 -1 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 8 17 8 0 14 11 
13 0 5 0 -1 11 5 7 0 0 18 5 0 5 1 0 13 18 0 0 16 0 11 3 0 1 0 0 20 0 0 19 18 0 2 0 0 8 12 7 0 11 11 0 0 0 0 11 11 16 0 13 0 9 0 13 0 0 4 14 18 19 11 15 0 0 0 19 3 0 0 0 18 0 16 12 0 0 1 0 
0 6 8 16 15 0 0 0 0 0 20 14 11 0 19 0 0 5 0 19 16 0 9 0 0 0 11 0 0 0 8 0 0 0 4 6 0 0 0 0 17 0 0 0 10 0 6 9 0 0 0 1 19 0 0 0 0 0 16 0 0 13 0 0 0 4 0 0 0 0 0 0 0 0 0 19 0 1 0 9 
0 9 2 10 4 10 8 0 0 16 0 0 0 14 11 0 0 0 0 8 9 8 0 6 16 11 0 9 1 15 19 7 0 0 0 0 0 6 14 6 14 0 15 9 0 7 0 19 17 17 0 0 8 0 0 0 0 8 0 6 17 4 6 2 17 0 18 0 -1 7 0 13 0 0 0 2 0 0 0 0 
0 18 5 15 0 19 0 5 -1 0 0 3 0 19 6 1 0 12 15 0 14 0 15 2 0 -1 4 4 15 15 6 0 0 0 17 0 0 2 0 0 0 -1 0 0 10 9 17 0 0 12 10 0 14 0 0 0 0 0 0 20 2 0 3 0 2 10 0 0 1 19 0 0 0 11 0 9 19 15 0 3 
0 0 12 19 0 0 0 20 0 0 1 0 5 0 14 0 0 0 0 -1 19 0 0 0 0 0 11 0 20 0 0 0 15 16 12 18 0 4 0 16 0 11 14 0 0 0 0 0 0 4 8 0 10 0 8 0 0 13 20 0 0 4 19 0 2 20 0 0 0 15 0 0 17 0 15 0 6 0 0 0 
0 10 0 0 0 10 6 7 6 0 0 14 16 2 0 0 0 0 0 16 17 15 2 0 8 12 15 0 0 0 0 0 20 0 0 15 0 0 0 0 0 13 0 0 16 14 18 0 6 10 0 0 9 0 2 5 0 17 5 0 2 13 19 0 17 0 7 19 0 0 1 14 11 0 0 0 10 3 0 0 
6 5 0 16 2 0 0 0 1 0 9 0 0 5 20 18 6 0 0 0 2 0 7 7 0 -1 0 15 0 0 18 0 0 0 1 0 -1 9 4 12 0 11 0 20 0 0 7 0 0 0 3 0 6 0 0 14 0 8 14 17 0 18 0 0 0 11 12 0 0 0 16 0 0 18 7 11 9 0 4 4 
14 0 5 0 0 0 0 0 0 1 9 0 0 5 2 15 0 0 8 -1 17 0 0 9 9 4 0 0 11 18 0 0 5 16 1 9 7 19 0 0 19 11 0 7 0 0 15 0 2 15 2 0 0 0 5 0 0 0 2 12 13 0 15 0 12 0 0 0 0 0 19 0 1 0 9 16 7 0 0 13 
0 0 0 0 0 0 8 0 15 4 2 17 0 18 0 0 0 0 17 7 5 0 -1 -1 0 0 0 0 0 10 6 0 0 0 9 -1 0 0 0 5 14 5 20 0 0 9 0 15 0 0 0 0 0 0 4 0 0 0 0 0 13 0 0 0 0 19 0 12 0 0 0 0 0 0 13 0 0 0 0 0 
5 3 0 7 0 16 20 0 0 18 8 5 8 0 0 13 -1 0 0 0 16 0 0 0 16 0 0 0 0 0 3 0 14 0 0 11 0 0 5 6 0 0 0 11 0 11 0 4 0 6 18 2 1 19 0 0 8 0 0 19 16 0 9 2 14 7 0 0 5 1 0 0 15 0 9 0 0 17 0 0 
0 4 0 0 12 5 0 0 10 0 13 0 7 13 0 0 0 1 19 7 0 13 2 0 0 0 0 4 0 0 6 0 12 5 19 0 0 11 0 0 6 0 4 0 -1 0 7 0 0 16 0 0 0 0 13 0 0 0 19 0 0 9 0 13 20 0 0 8 0 16 0 0 0 6 3 0 0 0 -1 0 
0 13 0 0 16 0 2 5 0 0 0 19 3 5 7 0 0 0 0 11 -1 10 4 0 19 7 16 14 8 0 0 0 0 0 1 3 5 4 2 18 0 0 0 3 0 7 0 2 0 0 7 12 2 0 20 0 0 16 2 0 12 15 0 17 0 0 2 0 0 0 0 16 10 12 0 9 8 0 0 0 
0 0 0 0 16 0 0 17 0 9 16 16 0 0 -1 4 3 0 0 3 13 17 0 7 12 0 20 17 20 0 4 0 1 0 0 11 20 0 0 0 0 0 7 4 9 0 0 0 6 3 0 0 0 2 14 0 17 12 0 0 7 0 7 0 0 0 0 2 0 4 0 16 0 4 0 0 5 -1 0 7 
2 0 0 0 3 0 10 4 0 0 0 0 15 0 9 0 10 8 -1 0 0 0 2 0 8 18 0 19 0 3 0 0 0 1 11 16 8 12 0 20 15 0 0 5 11 0 10 12 0 0 0 0 12 9 0 0 10 12 0 0 0 9 -1 0 0 0 7 0 5 0 6 2 19 7 0 0 13 0 0 9 
0 5 0 0 12 0 0 -1 5 0 13 0 15 4 13 2 0 9 0 16 0 4 19 0 8 0 0 9 5 0 0 0 0 0 20 20 15 0 0 16 9 13 10 -1 15 0 13 2 14 11 0 6 0 7 6 -1 -1 0 8 17 2 16 0 10 7 8 0 6 16 0 0 11 6 0 0 0 11 0 0 0 
0 0 0 4 0 0 1 7 6 3 0 8 5 0 11 16 18 16 0 2 4 19 18 0 9 0 0 0 0 0 0 -1 4 17 7 13 2 0 0 8 0 0 10 2 1 2 0 -1 0 0 3 20 0 0 0 0 0 0 1 17 3 14 13 0 7 0 0 14 5 14 2 0 0 5 0 17 0 18 11 0 
0 0 0 14 17 0 3 0 18 0 12 0 0 0 18 0 10 0 15 4 0 6 0 -1 0 0 0 0 0 17 8 7 0 2 0 0 0 1 11 0 0 6 0 2 19 15 6 6 0 0 6 2 20 0 13 0 0 9 0 -1 15 15 0 0 1 -1 0 0 7 0 2 0 17 10 5 2 0 12 13 20 
2 0 0 9 12 0 0 2 13 0 0 11 13 3 0 11 0 3 12 7 0 11 17 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 18 2 9 0 0 10 -1 0 15 6 -1 0 6 14 9 0 0 7 8 0 16 0 13 0 8 17 0 0 0 0 13 0 6 1 10 3 20 5 0 
0 4 6 10 0 10 0 3 6 4 0 13 10 0 0 15 0 0 0 7 0 3 0 -1 0 19 0 6 2 3 2 18 0 0 11 0 0 0 11 3 0 0 0 0 15 19 9 0 0 0 14 0 2 0 0 0 0 0 8 1 0 0 0 0 12 0 0 8 0 7 0 19 3 -1 0 10 0 15 0 0 
12 0 17 17 0 0 0 0 7 0 -1 0 16 19 6 1 0 20 0 9 13 0 0 0 15 0 0 20 0 0 0 0 0 8 5 0 0 4 1 0 0 0 0 0 0 0 8 10 0 0 0 7 0 14 16 0 1 0 0 14 9 12 17 16 0 14 3 20 10 19 18 0 0 13 0 0 0 0 0 10 
13 1 0 0 -1 16 -1 0 17 10 18 0 0 16 3 0 18 15 0 9 1 13 0 0 0 0 0 0 7 1 0 11 0 12 0 4 7 -1 0 0 0 0 0 16 0 0 0 0 16 9 0 5 0 0 0 0 18 11 0 8 0 0 0 8 0 0 0 0 18 2 8 0 11 0 2 0 0 0 0 -1 
12 6 0 0 0 15 0 6 0 0 0 0 0 5 0 16 0 17 0 20 13 0 0 10 0 3 0 8 1 14 4 7 0 0 0 0 -1 3 0 11 12 0 10 17 2 8 16 0 0 14 8 14 0 0 0 0 12 15 0 0 14 3 7 0 0 18 0 0 0 6 0 0 3 0 0 0 0 0 2 4 
5 8 0 0 20 0 7 5 16 0 7 0 0 10 0 0 0 0 3 0 -1 0 0 19 0 12 18 20 0 10 16 0 0 3 0 19 0 0 8 6 0 12 1 0 0 8 0 6 0 0 -1 7 19 16 18 0 19 6 0 11 0 0 0 0 0 0 0 0 0 5 8 0 6 13 0 17 12 6 0 0 
5 0 0 2 0 0 18 9 5 0 0 12 -1 11 2 5 14 11 0 14 18 16 0 0 15 10 9 0 -1 17 0 20 0 0 8 20 0 0 20 7 6 5 0 0 0 11 0 16 0 0 9 9 0 0 8 0 8 8 1 7 17 0 3 0 7 9 -1 0 15 0 0 0 0 0 10 14 9 0 9 3 
1 0 0 11 0 0 15 9 11 15 0 11 13 0 13 0 0 19 0 0 0 17 0 9 0 0 0 0 0 14 10 19 10 0 0 2 18 0 16 0 19 20 0 0 12 0 0 17 7 11 0 0 1 10 6 0 19 3 0 0 0 0 0 12 6 1 9 -1 0 0 5 0 0 0 13 18 0 0 0 0 
0 0 13 -1 12 14 9 2 0 0 10 0 8 11 0 0 13 16 0 12 9 13 7 0 7 0 13 3 0 0 7 0 0 17 5 0 0 0 0 6 0 0 9 0 18 13 0 0 19 0 14 0 0 0 0 18 7 0 15 17 5 0 -1 0 17 0 13 11 7 0 19 0 18 -1 0 0 16 15 14 0 
1 0 7 9 0 17 0 0 0 17 0 0 0 16 2 0 14 0 0 3 11 0 3 11 16 11 1 10 2 0 0 3 0 9 0 2 4 0 2 7 0 0 7 0 0 0 -1 0 0 0 0 0 0 -1 0 9 0 0 13 0 0 0 0 16 0 0 0 7 9 8 0 19 0 0 0 18 17 17 5 0 
0 0 5 0 2 13 0 0 12 0 0 11 10 9 0 8 0 0 0 0 0 20 16 0 14 9 0 0 0 0 11 0 -1 15 0 0 4 8 0 0 12 0 0 0 0 12 0 7 0 7 7 6 11 12 5 18 15 0 16 10 0 0 0 0 17 8 6 18 0 17 0 0 16 19 0 5 0 6 0 0 
4 0 3 0 7 14 0 16 2 0 0 0 19 0 8 0 0 0 7 2 0 11 0 16 0 0 0 0 17 9 0 0 0 0 0 19 6 6 17 0 20 15 0 0 9 19 0 5 -1 12 5 12 1 0 14 12 6 0 0 9 0 0 0 16 3 0 0 6 18 13 8 2 0 12 0 0 8 14 0 0 
20 0 0 11 11 0 0 0 0 16 0 0 0 0 20 16 0 -1 0 11 0 18 0 17 18 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 8 12 2 20 0 0 0 10 0 0 12 7 0 0 0 0 5 19 -1 0 0 19 8 19 0 0 0 0 0 2 2 19 0 0 3 0 8 0 
0 0 2 0 17 15 0 0 0 0 0 7 13 0 -1 0 0 0 0 10 0 0 1 9 15 9 0 0 7 0 12 10 0 0 0 0 5 0 6 0 9 0 17 0 3 0 0 16 16 0 0 0 0 13 12 0 0 2 0 0 0 0 0 0 13 3 7 6 17 0 0 0 0 -1 0 20 17 0 5 16 
0 0 0 0 0 0 0 0 0 2 -1 0 12 0 -1 2 0 0 0 3 0 0 19 0 0 15 0 0 13 16 0 14 0 0 20 0 17 16 8 0 0 0 0 0 10 0 0 0 20 0 13 0 0 18 17 10 0 0 9 0 0 16 0 9 5 15 0 0 0 0 20 0 20 0 6 11 0 0 0 14 
20 13 15 0 0 0 9 18 10 6 0 16 13 0 8 0 0 0 0 3 0 0 5 19 0 0 7 0 15 2 18 14 0 9 0 12 0 0 1 17 12 0 16 0 0 0 0 13 1 4 11 10 3 0 11 20 0 0 6 0 0 0 0 0 0 0 16 5 0 13 0 0 -1 1 16 0 0 0 0 0 
