40
20
20
0 4 20 0 0 0 8 0 0 19 0 0 11 9 0 0 -1 0 0 0 
7 0 2 0 0 17 0 0 0 0 20 0 6 11 18 14 0 3 0 0 
15 0 0 0 0 18 3 7 11 20 0 8 5 0 0 0 0 13 -1 12 
20 0 0 4 0 0 18 0 11 0 13 14 7 6 0 14 13 0 7 0 
0 0 17 0 6 0 10 11 4 7 0 4 11 16 0 0 -1 9 7 9 
2 0 0 20 -1 2 5 0 0 0 0 0 14 15 4 7 6 12 13 -1 
11 0 6 0 0 13 0 2 0 0 0 0 0 0 0 0 0 2 4 8 
15 7 0 0 0 0 0 0 0 7 -1 0 16 0 0 14 0 4 0 0 
6 0 0 12 0 0 14 0 0 0 0 0 19 19 0 13 0 20 0 7 
17 9 0 0 9 18 0 5 0 0 0 17 20 0 0 0 0 2 0 12 
2 0 0 0 0 0 0 2 19 13 10 18 0 0 0 5 1 0 0 0 
0 14 10 5 9 0 0 13 18 18 0 11 19 3 0 12 17 0 0 0 
17 15 15 0 0 -1 0 18 0 0 0 0 20 15 0 1 4 0 14 0 
9 0 2 10 0 0 0 19 0 0 0 20 18 0 17 3 0 17 0 0 
0 0 12 0 11 0 20 0 0 0 4 0 0 7 17 0 0 0 0 6 
0 0 12 0 0 0 0 -1 19 0 18 17 5 0 9 0 0 0 0 13 
0 20 0 0 13 0 5 0 0 2 1 0 0 20 0 6 15 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
81 63 98 93 81 88 89 68 50 62 56 92 53 76 55 64 95 83 61 59 83 66 51 97 61 73 87 84 88 98 84 94 85 55 86 65 93 74 83 6 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
